w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
36,200,782,158,777,159,Click,480,mouse,computer,xieyunfei
36,200,582,158,583,161,Click,552,mouse,computer,xieyunfei
36,200,782,158,777,159,Click,672,mouse,computer,xieyunfei
36,200,582,158,581,160,Click,504,mouse,computer,xieyunfei
12,200,782,158,782,160,Click,784,mouse,computer,xieyunfei
12,200,582,158,580,160,Click,961,mouse,computer,xieyunfei
12,200,782,158,779,159,Click,727,mouse,computer,xieyunfei
12,200,582,158,575,158,Click,576,mouse,computer,xieyunfei
12,200,782,158,793,160,Click,736,mouse,computer,xieyunfei
12,200,582,158,586,160,Click,953,mouse,computer,xieyunfei
12,200,782,158,780,162,Click,590,mouse,computer,xieyunfei
12,200,582,158,583,163,Click,913,mouse,computer,xieyunfei
12,200,782,158,782,159,Click,840,mouse,computer,xieyunfei
12,200,582,158,588,160,Click,689,mouse,computer,xieyunfei
12,200,782,158,779,159,Click,703,mouse,computer,xieyunfei
12,200,582,158,585,159,Click,680,mouse,computer,xieyunfei
12,200,782,158,779,161,Click,664,mouse,computer,xieyunfei
12,200,582,158,574,163,Click,528,mouse,computer,xieyunfei
12,200,782,158,782,161,Click,1088,mouse,computer,xieyunfei
12,200,582,158,588,159,Click,712,mouse,computer,xieyunfei
12,200,782,158,776,158,Click,896,mouse,computer,xieyunfei
12,200,582,158,581,157,Click,687,mouse,computer,xieyunfei
