w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,300,341,94,332,85,Click,411,finger, mobileDevice,zhangzheng
24,300,41,94,47,89,Click,414,finger, mobileDevice,zhangzheng
24,300,341,94,340,98,Click,425,finger, mobileDevice,zhangzheng
24,300,41,94,40,90,Click,440,finger, mobileDevice,zhangzheng
24,300,341,94,351,86,Click,412,finger, mobileDevice,zhangzheng
24,300,41,94,33,106,Click,481,finger, mobileDevice,zhangzheng
24,200,291,94,277,89,Click,320,finger, mobileDevice,zhangzheng
24,200,91,94,80,95,Click,318,finger, mobileDevice,zhangzheng
24,200,291,94,274,101,Click,291,finger, mobileDevice,zhangzheng
24,200,91,94,85,99,Click,306,finger, mobileDevice,zhangzheng
24,200,291,94,280,103,Click,290,finger, mobileDevice,zhangzheng
24,200,91,94,90,100,Click,305,finger, mobileDevice,zhangzheng
24,200,291,94,278,99,Click,277,finger, mobileDevice,zhangzheng
24,200,91,94,109,81,Click,332,finger, mobileDevice,zhangzheng
24,200,291,94,275,106,Click,333,finger, mobileDevice,zhangzheng
24,200,91,94,81,93,Click,329,finger, mobileDevice,zhangzheng
24,200,291,94,269,96,Click,278,finger, mobileDevice,zhangzheng
24,200,91,94,67,94,Click,345,finger, mobileDevice,zhangzheng
24,200,291,94,285,99,Click,291,finger, mobileDevice,zhangzheng
24,200,91,94,77,91,Click,386,finger, mobileDevice,zhangzheng
24,200,291,94,294,101,Click,360,finger, mobileDevice,zhangzheng
24,200,91,94,100,97,Click,379,finger, mobileDevice,zhangzheng
24,200,291,94,286,94,Click,312,finger, mobileDevice,zhangzheng
24,200,91,94,95,90,Click,291,finger, mobileDevice,zhangzheng
36,300,341,94,322,105,Click,439,finger, mobileDevice,zhangzheng
36,300,41,94,26,95,Click,505,finger, mobileDevice,zhangzheng
36,300,341,94,343,95,Click,466,finger, mobileDevice,zhangzheng
36,300,41,94,41,91,Click,466,finger, mobileDevice,zhangzheng
36,300,341,94,353,95,Click,440,finger, mobileDevice,zhangzheng
36,300,41,94,35,89,Click,465,finger, mobileDevice,zhangzheng
36,300,341,94,341,101,Click,453,finger, mobileDevice,zhangzheng
36,300,41,94,35,98,Click,493,finger, mobileDevice,zhangzheng
36,300,341,94,343,95,Click,424,finger, mobileDevice,zhangzheng
36,300,41,94,27,100,Click,496,finger, mobileDevice,zhangzheng
36,300,341,94,343,100,Click,438,finger, mobileDevice,zhangzheng
36,300,41,94,40,97,Click,424,finger, mobileDevice,zhangzheng
36,300,341,94,337,94,Click,452,finger, mobileDevice,zhangzheng
36,300,41,94,34,108,Click,426,finger, mobileDevice,zhangzheng
36,300,341,94,344,106,Click,440,finger, mobileDevice,zhangzheng
36,300,41,94,44,111,Click,452,finger, mobileDevice,zhangzheng
36,300,341,94,333,104,Click,412,finger, mobileDevice,zhangzheng
36,300,41,94,51,97,Click,440,finger, mobileDevice,zhangzheng
